tag,build_status,run_status,libpopcnt,cpu_tile,k_block,rows,cols,unroll,buffer_size,best_ns,avg_ns,gqps,checksum,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,perf_buffers_pending_cycles,perf_buffers_pending_instructions,perf_buffers_pending_l1d_pend_miss_fb_full,perf_buffers_pending_l1d_pend_miss_pending,perf_buffers_pending_l1d_pend_miss_pending_cycles,perf_cache_l1_cycles,perf_cache_l1_instructions,perf_cache_l1_mem_load_retired_l1_hit,perf_cache_l1_mem_load_retired_l1_miss,perf_cache_l2_cycles,perf_cache_l2_instructions,perf_cache_l2_mem_load_retired_l2_hit,perf_cache_l2_mem_load_retired_l2_miss,perf_cache_stalls_cycle_activity_stalls_l1d_miss,perf_cache_stalls_cycle_activity_stalls_l2_miss,perf_cache_stalls_cycle_activity_stalls_l3_miss,perf_cache_stalls_cycles,perf_cache_stalls_instructions,perf_execution_ports_cycles,perf_execution_ports_exe_activity_1_ports_util,perf_execution_ports_exe_activity_2_ports_util,perf_execution_ports_exe_activity_3_ports_util,perf_execution_ports_exe_activity_4_ports_util,perf_execution_ports_instructions,perf_frequency_cycles,perf_frequency_instructions,perf_frequency_msr_aperf_,perf_frequency_msr_mperf_,perf_summary_branch_misses,perf_summary_branches,perf_summary_cache_misses,perf_summary_cache_references,perf_summary_cycles,perf_summary_instructions,profile_buffers_pending,profile_buffers_store,profile_cache_l1,profile_cache_l2,profile_cache_l3_dram,profile_cache_stalls,profile_execution_ports,profile_execution_uops,profile_frequency,profile_frontend,profile_summary
153-lib0-t32-k256-r2c4-u4-b-,ok,ok,0,32,256,2,4,4,-,7340717,7370519,138.932,32768000000,1633255342,3748095653,57682435,123581,56699883,2249517,1702028795,3755603671,78321764,4168306118,813437511,1661836968,3752101249,393435854,304329296,1655667352,3750868699,294930488,9024984,121659333,96497074,22990757,1666808002,3750591542,1769152468,154059103,831341511,100306684,283417248,3760687523,1764560007,3759365632,1764763620,1498077491,123581,57682435,2249517,56699883,1633255342,3748095653,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
154-lib0-t32-k256-r4c2-u1-b-,ok,ok,0,32,256,4,2,1,-,7490575,7535805,135.885,32768000000,1679973624,4385499054,129523561,3308819,57613096,2338307,1720867933,4386930475,17940465,2361548453,910836702,1673341628,4384285113,506069335,76120624,1680079454,4384246549,71089835,5797495,112375541,74005737,20988114,1678765790,4384642200,1795751838,162690790,620603200,155802562,388303496,4394081090,1810309787,4389205248,1810498047,1542752150,3308819,129523561,2338307,57613096,1679973624,4385499054,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
155-lib0-t32-k256-r4c2-u2-b-,ok,ok,0,32,256,4,2,2,-,7303024,7339896,139.512,32768000000,1635651183,3949025559,80408310,299164,55699038,2105491,1676752219,3954543242,24824771,1657049457,456057117,1651980974,3950427134,639246358,61046667,1639552112,3951632815,57548497,5391578,103825892,61964975,18548420,1632628066,3952398029,1763324416,136966769,767561016,142713074,276619529,3960676265,1752913499,3958759784,1753099975,1487955633,299164,80408310,2105491,55699038,1635651183,3949025559,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
156-lib0-t32-k256-r4c2-u4-b-,ok,ok,0,32,256,4,2,4,-,7295591,7327944,139.739,32768000000,1632550850,3737406635,56907165,142787,57064050,2285084,1639415487,3739110440,26067947,2009043079,541735140,1637529786,3737981065,574560870,130364225,1642273730,3737973346,125322092,7567451,111764541,87359385,22462391,1632073335,3737984706,1747647084,133131353,837446053,96491999,293493442,3747603402,1734979867,3742655695,1735176532,1459265666,142787,56907165,2285084,57064050,1632550850,3737406635,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
157-lib0-t32-k512-r1c1-u1-b-,ok,ok,0,32,512,1,1,1,-,9333167,9356901,109.438,32768000000,2041092516,4054992901,157802210,552324,65344772,2330605,2257829491,4075315573,243544203,8973396999,1774091589,2044749356,4056063445,953453678,537654214,2258002648,4071776925,511740637,24707867,337523562,312743755,26806592,2263746547,4073593269,2229342319,310780505,536790697,466420001,410018633,4069606743,2238801114,4070683820,2238967548,1972632400,552324,157802210,2330605,65344772,2041092516,4054992901,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
158-lib0-t32-k512-r1c1-u2-b-,ok,ok,0,32,512,1,1,2,-,9100538,9112383,112.375,32768000000,2007596058,4050345460,156546713,561190,58730588,2193102,2244325084,4070826954,238979681,8894332655,1766580204,2005575037,4054031307,952429964,536024310,2199285462,4067579571,512513663,22748791,322347666,298306341,26239683,2233513604,4069938306,2229137124,308986345,536937092,466822825,410938086,4072716269,2229626512,4070053089,2229789197,1961293300,561190,156546713,2193102,58730588,2007596058,4050345460,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
159-lib0-t32-k512-r1c1-u4-b-,ok,ok,0,32,512,1,1,4,-,9141744,9155520,111.845,32768000000,2012329842,4050515220,156595654,552368,60983618,2114372,2334819820,4072293444,282937352,9754823119,1862479019,2127178856,4067549427,974188473,513307150,2229774715,4070603424,513128185,23678726,292962182,269338565,25713587,2252163352,4094083318,2228438838,313113062,537032292,467102653,409277784,4072131538,2228695733,4072144297,2228851335,1960222525,552368,156595654,2114372,60983618,2012329842,4050515220,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
160-lib0-t32-k512-r2c2-u1-b-,ok,ok,0,32,512,2,2,1,-,7043124,7062666,144.988,32768000000,1565322709,4185949202,131875567,3286798,55683040,2234295,1693348183,4194594054,62516006,4425345433,1207824443,1609530259,4207005391,501856250,226887309,1567748798,4185384980,221002996,8725799,115982982,101438902,24951052,1577614417,4188269003,1750898293,127863531,533310049,217949752,385014116,4194280725,1721810826,4194940615,1721998990,1477960100,3286798,131875567,2234295,55683040,1565322709,4185949202,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
161-lib0-t32-k512-r2c2-u2-b-,ok,ok,0,32,512,2,2,2,-,7075550,7111693,143.988,32768000000,1577902454,4172731842,129162714,3284358,54303866,2242274,1716797911,4180403342,65081386,4495100154,1177668704,1577914933,4173148593,495442352,230044130,1583703008,4173425671,218622890,8577097,113838423,97742895,24114527,1580247055,4173585919,1766939301,134663515,556353620,209421348,358910840,4183082841,1738903073,4182529718,1739091368,1494054908,3284358,129162714,2242274,54303866,1577902454,4172731842,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
162-lib0-t32-k512-r2c2-u4-b-,ok,ok,0,32,512,2,2,4,-,6992351,7018804,145.894,32768000000,1559664631,3829089319,80684537,289938,54947280,2336986,1699134475,3839417905,77842981,4165529603,927330405,1563464620,3829207921,572496235,234736361,1559031805,3830728573,226207011,8886704,122883417,108812545,25222283,1565651337,3831281432,1711426480,116102375,694094433,95521758,377025509,3840432798,1720428283,3840071310,1720606104,1469149491,289938,80684537,2336986,54947280,1559664631,3829089319,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
163-lib0-t32-k512-r2c4-u1-b-,ok,ok,0,32,512,2,4,1,-,6832547,6865114,149.160,32768000000,1523887170,4134588165,124035267,1604393,51831029,2165226,1620727873,4139895474,31635001,3839896871,1231864142,1553379310,4133814379,267450830,170119599,1538981603,4136320623,165390323,4131163,102746229,76853365,19099649,1552292446,4134468939,1687523552,126578755,583918731,130229388,394474178,4143808530,1682344830,4144099744,1682562084,1440735716,1604393,124035267,2165226,51831029,1523887170,4134588165,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
164-lib0-t32-k512-r2c4-u2-b-,ok,ok,0,32,512,2,4,2,-,6801582,6859811,149.275,32768000000,1513068215,3703541642,76304291,331343,51512606,2232379,1593682709,3707755330,50682482,2851554784,757688527,1534993452,3705103304,438361748,147268436,1524069434,3702612879,143064977,5115226,112445861,87039612,20829591,1540914465,3705366231,1685908522,111968740,736339051,111623114,284463149,3712208110,1696176657,3713198825,1696372830,1451453833,331343,76304291,2232379,51512606,1513068215,3703541642,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
165-lib0-t32-k512-r2c4-u4-b-,ok,ok,0,32,512,2,4,4,-,6820656,6840093,149.706,32768000000,1526442974,3477580604,51662357,116594,54451715,2278165,1554492975,3481126864,76885188,4068473709,773197978,1539846954,3484090555,351401549,297396495,1536418828,3480712503,291607713,6120555,111289307,86978698,20536299,1527935481,3478132466,1700184760,124716751,805030849,76643122,275627010,3488129690,1677573998,3485493130,1677773000,1421938500,116594,51662357,2278165,54451715,1526442974,3477580604,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
166-lib0-t32-k512-r4c2-u1-b-,ok,ok,0,32,512,4,2,1,-,6820249,6845205,149.594,32768000000,1536346262,4119541016,123454044,1701293,54338457,2277593,1556270514,4120152922,20527463,2103513177,842241812,1544147568,4121244349,445676102,68658617,1538554097,4120988512,64602812,3943314,101746597,69163755,20533531,1542628026,4121343220,1669122532,122561211,590323161,123040786,393342554,4126791441,1669768033,4126720076,1669910772,1414838000,1701293,123454044,2277593,54338457,1536346262,4119541016,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
167-lib0-t32-k512-r4c2-u2-b-,ok,ok,0,32,512,4,2,2,-,6626975,6660013,153.753,32768000000,1511295360,3687160533,75278671,199735,51732890,2289619,1522333074,3688241916,25446438,1381231467,381368867,1521279506,3688619702,594089128,50477855,1507830772,3688029092,45419860,4000929,96093490,60898813,18430416,1503780513,3687121795,1654578043,103105960,733060801,121992262,271100720,3695231536,1672396671,3692735926,1672596039,1423496116,199735,75278671,2289619,51732890,1511295360,3687160533,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
168-lib0-t32-k512-r4c2-u4-b-,ok,ok,0,32,512,4,2,4,-,6807147,6831801,149.887,32768000000,1522693387,3471835895,51132811,230269,53541009,2403260,1519480309,3474422180,29325838,1816502696,498297320,1525646657,3473344450,538828842,112842640,1523867739,3474398235,108806139,5718517,118962005,92146420,23529942,1533275047,3474538183,1608188288,94353192,813000062,73319337,288547033,3478554014,1658698436,3479259182,1658898300,1394774958,230269,51132811,2403260,53541009,1522693387,3471835895,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
169-lib0-t32-k768-r1c1-u1-b-,ok,ok,0,32,768,1,1,1,-,9134960,9149720,111.916,32768000000,2053102721,4064074670,156985588,330573,70477268,2195731,2391263275,4088038204,290022905,10244948170,1979449847,2078348726,4068873767,939995008,538069731,2383152502,4085321086,504746659,31603361,452440752,423568390,26377284,2390253408,4082727906,2374836460,353775031,527756865,506067330,365513115,4082452034,2468368620,4084268394,2468531514,2173355508,330573,156985588,2195731,70477268,2053102721,4064074670,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
170-lib0-t32-k768-r1c1-u2-b-,ok,ok,0,32,768,1,1,2,-,9352974,9365411,109.339,32768000000,2053056730,4064891052,157211972,342997,71985962,2301472,2346555406,4084225894,284151721,9957930674,1940543485,2098610043,4068124032,939826389,539677026,2433432136,4083556617,502177229,34951810,429326701,399508398,27718251,2379083097,4086243692,2357823924,345716478,527369056,507194138,367556316,4087748427,2325228071,4080733244,2325374972,2053961141,342997,157211972,2301472,71985962,2053056730,4064891052,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
171-lib0-t32-k768-r1c1-u4-b-,ok,ok,0,32,768,1,1,4,-,9150598,9206644,111.224,32768000000,2012041588,4064111370,156956072,343086,57095410,2295481,2357615320,4082519997,291025387,10062647556,1953102239,2057947163,4065112577,938930596,538556290,2379064318,4082215970,502914355,34985764,412644993,383664187,28317193,2349821439,4085669423,2338980941,341335523,524959456,507866764,367689468,4082677864,2293833315,4083705904,2294048690,2027629150,343086,156956072,2295481,57095410,2012041588,4064111370,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
172-lib0-t32-k768-r2c2-u1-b-,ok,ok,0,32,768,2,2,1,-,7201516,7215229,141.922,32768000000,1612225115,4182476065,131688405,3267018,67772556,2189326,1827326907,4193661846,91132378,5517435773,1350572484,1613059786,4182874966,481202557,240993464,1613645076,4184499576,228996186,11974303,137311303,121986425,26607507,1614390339,4184786143,1834781866,151004373,543198707,216986166,378891445,4194153364,1842687951,4190684660,1842872954,1583812575,3267018,131688405,2189326,67772556,1612225115,4182476065,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
173-lib0-t32-k768-r2c2-u2-b-,ok,ok,0,32,768,2,2,2,-,7196401,7225689,141.717,32768000000,1613989111,4169664506,129078878,3282956,66477877,2282366,1858471567,4181125923,95247925,5745954544,1358619879,1609342010,4169182523,472929023,250895197,1609152884,4168880874,239686816,11677858,146750020,129524870,25471889,1636397839,4172673029,1852347296,158935209,554338892,213860171,349252930,4177796146,1842055143,4181340413,1842271162,1581282541,3282956,129078878,2282366,66477877,1613989111,4169664506,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
174-lib0-t32-k768-r2c2-u4-b-,ok,ok,0,32,768,2,2,4,-,7007252,7027640,145.710,32768000000,1567413290,3822465939,80571659,183670,59486808,2169237,1769293144,3833087514,93131273,4743463374,1008727418,1571914431,3822139223,574326908,236390533,1581761332,3821497195,225266864,11807183,133120594,118334992,25841943,1580591451,3823876303,1779192501,130647140,671486563,151085115,349087986,3850115328,1798848267,3833156531,1799037667,1535131841,183670,80571659,2169237,59486808,1567413290,3822465939,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
175-lib0-t32-k768-r2c4-u1-b-,ok,ok,0,32,768,2,4,1,-,6921804,6969608,146.924,32768000000,1571874055,4141873233,124850130,1603947,65037833,2371497,1734165378,4144877397,49176344,4788911262,1361603303,1577334857,4141321297,253216288,188781749,1584893066,4142171289,182020820,6809177,116786841,88840684,22764399,1581808906,4142671541,1816694549,171049194,585275092,140466580,377955487,4148711193,1784484223,4145980977,1784661888,1530585708,1603947,124850130,2371497,65037833,1571874055,4141873233,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
176-lib0-t32-k768-r2c4-u2-b-,ok,ok,0,32,768,2,4,2,-,6927674,6949174,147.356,32768000000,1552416204,3713738756,76285042,204617,66605188,2365164,1725645711,3719366877,75277885,3841013107,935428998,1572420649,3715325515,420081274,159165155,1546024572,3711826284,150250100,6855902,125830584,97028343,22999743,1560371793,3714601384,1773003002,141118995,733029534,111335609,277836035,3721884234,1777178304,3722370855,1777384914,1523171008,204617,76285042,2365164,66605188,1552416204,3713738756,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
177-lib0-t32-k768-r2c4-u4-b-,ok,ok,0,32,768,2,4,4,-,7005228,7036813,145.520,32768000000,1563138984,3480691883,52505949,109074,67777034,2342794,1683800025,3482335779,110917222,5003908945,940983092,1565436505,3480081163,340858814,304247260,1565853908,3481878713,295200013,8457570,130197515,102792652,23883260,1560353044,3479231095,1734803385,139023236,799412252,79824661,272130507,3486782376,1763642248,3488673853,1763766117,1468924483,109074,52505949,2342794,67777034,1563138984,3480691883,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
178-lib0-t32-k768-r4c2-u1-b-,ok,ok,0,32,768,4,2,1,-,6946826,6966135,146.997,32768000000,1554402929,4115679719,122740709,1705024,66365521,2252240,1571092758,4118185073,22016086,2445127113,928781193,1553021752,4117798203,416589166,76898901,1567213875,4119787526,73379476,5126205,110429381,75967042,22355798,1559587088,4119328713,1718418566,141050141,594967931,129683731,384257730,4124809726,1752012837,4128651028,1752228357,1488270091,1705024,122740709,2252240,66365521,1554402929,4115679719,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
179-lib0-t32-k768-r4c2-u2-b-,ok,ok,0,32,768,4,2,2,-,6933087,6973289,146.846,32768000000,1552849708,3686546449,75516046,288030,75149728,2256744,1561340730,3689644819,32828777,1804376795,495733434,1548037304,3689014503,575728481,62869737,1547945896,3686768664,57691000,5524845,124835360,82052533,24293362,1548986623,3688987722,1733586821,124366065,729238631,133108480,260494432,3696372850,1730899479,3695453987,1731081191,1456432841,288030,75516046,2256744,75149728,1552849708,3686546449,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
180-lib0-t32-k768-r4c2-u4-b-,ok,ok,0,32,768,4,2,4,-,6857775,6889995,148.621,32768000000,1565382757,3471614659,51176554,150920,65231971,2079403,1555210036,3474563542,37478316,2625193756,642655962,1550331662,3474404201,484569332,163307112,1551309022,3475705715,155051438,8020845,134249505,108784125,27682921,1556063078,3475477505,1723061308,124421006,805905036,75860229,284382799,3481112673,1724565683,3478745751,1724754346,1452162716,150920,51176554,2079403,65231971,1565382757,3471614659,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
181-lib0-t32-k1024-r1c1-u1-b-,ok,ok,0,32,1024,1,1,1,-,8975110,8993227,113.863,32768000000,1967679024,3863389794,138981778,952336,68891979,2278699,2334007661,3881975405,300171705,10300447762,1970969569,2010381751,3865050737,894922670,496986687,2245951383,3882295727,458791906,31496732,464416851,433713631,26158321,2348513866,3877847270,2330976027,362818493,481062429,471843645,396273740,3881476786,2207045109,3878680305,2207223285,1944656683,952336,138981778,2278699,68891979,1967679024,3863389794,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
182-lib0-t32-k1024-r1c1-u2-b-,ok,ok,0,32,1024,1,1,2,-,8846944,8887939,115.212,32768000000,1980018894,3863802872,139072266,957789,71317689,2359809,2247570902,3882082847,258137626,9473755783,1884835922,1978884434,3862173271,894439200,494075658,2239823974,3879068563,458574088,33033686,402923314,373525493,25435583,2276198729,3882462812,2256184220,342619613,480164990,475000407,398920014,3881945674,2314639841,3880365498,2314805345,2034398591,957789,139072266,2359809,71317689,1980018894,3863802872,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
183-lib0-t32-k1024-r1c1-u4-b-,ok,ok,0,32,1024,1,1,4,-,8817795,8859723,115.579,32768000000,1972100625,3864116191,139146318,938011,69555816,2461701,2213695160,3874603711,252767325,9280810884,1867854017,1982845234,3864955625,895393600,493303979,2245293447,3877554833,458275236,33598920,421066555,391535364,27857059,2290667298,3880381863,2299540390,356157278,480666149,473352005,396626703,3881863562,2280280824,3883390462,2280445554,2006124333,938011,139146318,2461701,69555816,1972100625,3864116191,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
184-lib0-t32-k1024-r2c2-u1-b-,ok,ok,0,32,1024,2,2,1,-,6737245,6762486,151.424,32768000000,1501866743,4024855890,125102432,1673679,57903326,2286772,1689698938,4031523595,69743780,5103634834,1324611757,1515189983,4023295570,429850236,249930879,1509735651,4024366037,249704836,8460859,113585008,99146464,22163141,1506421322,4024340748,1757430388,140041725,511195998,213962347,361984013,4035149917,1752049972,4033334284,1752221763,1500686758,1673679,125102432,2286772,57903326,1501866743,4024855890,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
185-lib0-t32-k1024-r2c2-u2-b-,ok,ok,0,32,1024,2,2,2,-,6704803,6745549,151.804,32768000000,1520039762,4015699817,123879752,1672404,62793752,2264770,1720078685,4022394812,73553565,5359974236,1333136271,1527022027,4016636224,426944685,267670878,1507586361,4015280480,260910029,8146704,127328135,111065461,23691582,1532882126,4014766172,1757041425,144603875,529203906,202012113,338052894,4023087366,1774256266,4024934751,1774434599,1518492516,1672404,123879752,2264770,62793752,1520039762,4015699817,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
186-lib0-t32-k1024-r2c2-u4-b-,ok,ok,0,32,1024,2,2,4,-,6687533,6713429,152.530,32768000000,1521710733,3676252715,75816357,182897,68527302,2313936,1691746830,3683632526,80087930,4594291663,1019310074,1512510756,3675304760,533085470,231942566,1525028909,3676609916,221351396,10122144,131372265,114464422,24446823,1516698711,3676082601,1737553674,134544259,673446233,76771325,369614383,3684600498,1742092726,3682526609,1742297285,1487622900,182897,75816357,2313936,68527302,1521710733,3676252715,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
187-lib0-t32-k1024-r2c4-u1-b-,ok,ok,0,32,1024,2,4,1,-,6755925,6782693,150.972,32768000000,1512873723,3996672042,121424001,840078,71472149,2242335,1602509577,4001640740,45820116,4560227374,1317760391,1507896279,3995148850,201419300,202158131,1510100539,3998041851,197544871,5183854,97233478,70911273,18267360,1499813206,3997466042,1705346563,141513347,571074256,122174978,382348363,4002650685,1690875644,4005369669,1691073187,1447154125,840078,121424001,2242335,71472149,1512873723,3996672042,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
188-lib0-t32-k1024-r2c4-u2-b-,ok,ok,0,32,1024,2,4,2,-,6589756,6611036,154.893,32768000000,1486865904,3563348205,73091929,187084,72430893,2364102,1643658439,3569619841,72417187,3657823126,935303109,1470113539,3563798545,381202136,154992948,1490226150,3566397725,150166987,5657119,111236702,82122498,20462053,1484079516,3565187251,1713962958,127438606,714745253,101685899,274962053,3573587642,1736577669,3573786192,1736763387,1487300375,187084,73091929,2364102,72430893,1486865904,3563348205,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,ok
