tag,build_status,run_status,libpopcnt,cpu_tile,k_block,rows,cols,unroll,buffer_size,best_ns,avg_ns,gqps,checksum,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,perf_buffers_pending_cycles,perf_buffers_pending_instructions,perf_buffers_pending_l1d_pend_miss_fb_full,perf_buffers_pending_l1d_pend_miss_pending,perf_buffers_pending_l1d_pend_miss_pending_cycles,perf_buffers_store_cycles,perf_buffers_store_instructions,perf_buffers_store_offcore_requests_buffer_sq_full,perf_buffers_store_offcore_requests_outstanding_cycles_with_data_rd,perf_buffers_store_offcore_requests_outstanding_demand_data_rd_ge_6,perf_buffers_store_resource_stalls_sb,perf_execution_uops_cycles,perf_execution_uops_instructions,perf_execution_uops_resource_stalls_any,perf_execution_uops_uops_executed_thread,perf_execution_uops_uops_issued_any,perf_execution_uops_uops_retired_retire_slots,perf_frequency_cycles,perf_frequency_instructions,perf_frequency_msr_aperf_,perf_frequency_msr_mperf_,perf_frontend_cycles,perf_frontend_idq_uops_not_delivered_core,perf_frontend_idq_uops_not_delivered_cycles_0_uops_deliv_core,perf_frontend_idq_uops_not_delivered_cycles_le_1_uop_deliv_core,perf_frontend_instructions,perf_summary_branch_misses,perf_summary_branches,perf_summary_cache_misses,perf_summary_cache_references,perf_summary_cycles,perf_summary_instructions,profile_buffers_pending,profile_buffers_store,profile_cache_l1,profile_cache_l2,profile_cache_l3_dram,profile_cache_stalls,profile_execution_ports,profile_execution_uops,profile_frequency,profile_frontend,profile_summary
256-lib1-t4-k1024-r4c2-u--b128,ok,ok,1,4,1024,4,2,-,128,15815540,16484159,62.120,32768000000,8152918920,17968160562,765004056,1564519,203698808,400300,8900061423,19109941304,28832580,5804339926,2188744636,11361308919,22461698239,26884242,5990049293,1776078,1383949429,8902469814,19064709327,3081515583,21096008065,19492865195,19455304136,9322819819,19668135144,9326445564,9326675308,8231254912,476569886,69744990,109956877,18139825453,1564519,765004056,400300,203698808,8152918920,17968160562,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
257-lib1-t8-k256-r1c1-u--b16,ok,ok,1,8,256,1,1,-,16,31158341,31870003,32.131,32768000000,16243949228,45315125047,2918871458,22721087,125804341,443151,17051275623,46573617099,8229753,3554564901,3207627247,16253882817,45387988917,5803333,2114284830,596234,20275246,16541322827,45682939678,3271597669,57960436738,46022015356,45332655897,16333699412,45508856590,16337702143,16338073504,16650203066,1662107674,183511513,290351920,45877550212,22721087,2918871458,443151,125804341,16243949228,45315125047,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
258-lib1-t8-k256-r1c1-u--b32,ok,ok,1,8,256,1,1,-,32,33232747,33905823,30.201,32768000000,16961282827,43235507779,1996626927,4766795,124234965,464468,16947948110,43365591274,6605984,3428902386,3037999925,17321004259,43785236325,7221536,2384456817,836555,23632730,17325828219,43588461732,4634691877,56722673014,44302074783,44275718645,18253488241,44860487858,18257941430,18258178627,17756159542,1245282459,159053014,275828219,44064807184,4766795,1996626927,464468,124234965,16961282827,43235507779,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
259-lib1-t8-k256-r1c1-u--b64,ok,ok,1,8,256,1,1,-,64,17776750,18129856,56.481,32768000000,9462002345,20704453532,1031663482,1243355,121285477,400647,10071451224,21480477968,35446957,5612915453,2780620835,9390732533,20481828410,44657360,1856124985,23258839,19614490,9975705957,21288333489,2842787151,25078247366,23347103403,23271970981,10308871876,21824302312,10314188429,10314414147,9481415493,774012076,97199133,167371767,20691593956,1243355,1031663482,400647,121285477,9462002345,20704453532,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
260-lib1-t8-k256-r1c1-u--b128,ok,ok,1,8,256,1,1,-,128,16758138,23557534,43.468,32768000000,9180793238,19365484196,1128969626,1310285,117944348,434052,10441392885,21188070994,88672949,7102635976,2607034851,9006238648,19021135241,77655029,2460886477,36518204,26523288,10580758858,21336040076,2624606720,25754455741,23916378209,23838147264,8619135617,18644959884,8621400208,8621573228,9927151633,1110063028,134069020,240606166,20456108739,1310285,1128969626,434052,117944348,9180793238,19365484196,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
261-lib1-t8-k256-r2c2-u--b16,ok,ok,1,8,256,2,2,-,16,20119484,20498404,49.955,32768000000,10631658586,30457115366,1892824702,2899044,121861713,443603,10647097711,30459809787,7263431,2860564539,1516879932,10788539279,30624215561,11751708,1614648926,923832,22086478,11769955012,31966557092,1645592877,35132664060,33368609229,33158932687,11260139141,31298771596,11263168523,11263445705,10761647753,957756955,107549200,186836760,30474137779,2899044,1892824702,443603,121861713,10631658586,30457115366,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
262-lib1-t8-k256-r2c2-u--b32,ok,ok,1,8,256,2,2,-,32,22119165,22191160,46.145,32768000000,11932442401,29102904223,1431159358,3073026,125181942,433853,12924183741,30609218726,33460169,3354612953,1576545993,12403368268,29771700244,46383528,1262439897,9825009,24107260,11321871538,28315948073,2854006112,31272199005,29270045201,29139619665,12819015885,30401865352,12831019352,12831273215,12489128232,1327847701,159493678,284741010,29995496794,3073026,1431159358,433853,125181942,11932442401,29102904223,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
263-lib1-t8-k256-r2c2-u--b64,ok,ok,1,8,256,2,2,-,64,17796354,21999835,46.546,32768000000,9463902550,21977585982,1192753289,2963083,125187702,552828,11064007903,24289703767,46677344,4302538818,1934849381,10213349352,23081650566,71196655,2642476938,10944553,387927767,9117836714,21510224073,2626541822,23921235068,22243248521,22097549057,9256721338,21767361306,9258681977,9258871635,10300395471,1159795012,148087810,256961713,23216989411,2963083,1192753289,552828,125187702,9463902550,21977585982,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
264-lib1-t8-k256-r2c2-u--b128,ok,ok,1,8,256,2,2,-,128,15753561,15798477,64.816,32768000000,8098820540,19500145615,1005295810,2915403,125451697,377169,8118287698,19605633277,31965072,4723166978,2123390803,8752349713,20442326361,82271684,3522510225,11284217,568977166,9651979594,21718943368,2297603491,24343481330,22633463090,22413423510,8633438192,20316747797,8636908147,8637404059,9266096648,1004750004,128425909,224204475,21184120513,2915403,1005295810,377169,125451697,8098820540,19500145615,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
265-lib1-t8-k256-r2c4-u--b16,ok,ok,1,8,256,2,4,-,16,19177514,19290968,53.082,32768000000,9980705003,27412142951,1095776703,1467356,122704026,544632,9893631260,27436122876,14027832,3015447254,1445830208,11435888141,29482283788,55569359,1260096091,3921920,28599755,9813419571,27201271290,1735781432,30790819828,28452998537,28436689797,9957124100,27469903905,9960100011,9960878493,10052170011,846116657,103765101,177517078,27543169025,1467356,1095776703,544632,122704026,9980705003,27412142951,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
266-lib1-t8-k256-r2c4-u--b32,ok,ok,1,8,256,2,4,-,32,19960796,22235813,46.052,32768000000,10281970618,27509381499,1133954412,1349983,119866741,454004,10111266309,27398961430,39273808,3674325249,1629500710,10395028062,27706060354,84334551,2490328857,5670631,580982403,12183716182,30225330259,2151091403,33624962854,31600091815,31489775529,10300535545,27626556888,10302455947,10302682400,11570354563,1317177176,159936190,281983326,29345301404,1349983,1133954412,454004,119866741,10281970618,27509381499,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
267-lib1-t8-k256-r2c4-u--b64,ok,ok,1,8,256,2,4,-,64,16925832,17126961,59.789,32768000000,8854533699,20922344402,1186209217,2897241,122670633,487010,8758094320,20832712039,20861466,4080543610,1815118336,8666367702,20669858482,88458252,4200206961,5028757,896328094,8947249605,21050745152,2517024544,23320179018,21546280668,21352885135,8712940291,20769094820,8714827126,8714995248,8751532138,734325320,92210334,160036532,20837068311,2897241,1186209217,487010,122670633,8854533699,20922344402,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
268-lib1-t8-k256-r2c4-u--b128,ok,ok,1,8,256,2,4,-,128,16775921,17699421,57.855,32768000000,8643481567,18687685280,1058558984,3250548,121245972,522455,8556703120,18637480954,21325742,4901096177,2063115285,8691143331,18743606310,88364042,5862119904,5419601,1420370917,8748015498,18844253622,2973124502,21067698589,19315271946,19188646526,9824837342,20383289901,9839273957,9839947280,10072892808,1236158114,154085184,274765481,20695945616,3250548,1058558984,522455,121245972,8643481567,18687685280,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
269-lib1-t8-k256-r4c2-u--b16,ok,ok,1,8,256,4,2,-,16,18683693,18881086,54.234,32768000000,9611643626,27862977025,1660390657,5245049,120284283,477285,9666467233,27946037012,21254800,2503461591,1286049864,10695195753,29337941584,12656520,1525502179,1687759,35462118,9791279866,28087348330,1477943314,31005847371,29039617993,28773655108,10671198604,29320141630,10685480817,10685677688,11143162598,1310976971,168233244,300011854,29948477337,5245049,1660390657,477285,120284283,9611643626,27862977025,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
270-lib1-t8-k256-r4c2-u--b32,ok,ok,1,8,256,4,2,-,32,19891069,20203199,50.685,32768000000,10971865282,28111677115,1338966179,2453388,122859119,476304,10449007833,27495436381,38410820,2878860811,1499779226,11012246705,28247005501,22919025,2382678989,4123380,365401833,11085653598,28190104779,2226428239,31230164905,29362004996,29364603047,11096055483,28354972425,11103070573,11103067597,12132472935,1449092696,178163587,327117542,29750743150,2453388,1338966179,476304,122859119,10971865282,28111677115,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
271-lib1-t8-k256-r4c2-u--b64,ok,ok,1,8,256,4,2,-,64,17847249,19361050,52.890,32768000000,9358661454,21758843098,1299438399,5031819,120441182,532099,9483592135,21998610683,19883959,3198952016,1664373653,11344208511,24561515186,22733596,4426908080,2187471,663630503,9680767209,22235563351,2692004121,24438823117,23010633718,22767364879,9142196621,21541154608,9143867927,9144239323,9308030192,744600437,98738232,165039922,21751113799,5031819,1299438399,532099,120441182,9358661454,21758843098,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
272-lib1-t8-k256-r4c2-u--b128,ok,ok,1,8,256,4,2,-,128,16712315,16759703,61.099,32768000000,8730768539,19122854231,1071091356,2369353,123164822,488564,9435568926,20186278845,17065675,3598515840,1836809808,8635095590,18999786609,24757801,5737157663,1893410,1108076079,10057803228,20907553258,2928281485,23605351638,21880140514,21816531741,9589220251,20350326126,9599208240,9599542451,9744955774,1004254227,128380890,231150049,20583247522,2369353,1071091356,488564,123164822,8730768539,19122854231,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
273-lib1-t8-k512-r1c1-u--b16,ok,ok,1,8,512,1,1,-,16,29855383,32005593,31.994,32768000000,15738470575,44979666421,2870869435,2955672,125071734,434385,15627951600,44816812733,6364171,3592274052,3230456112,15997969306,45265253402,6828771,2174249204,567380,19354689,15722827183,45221861676,2904096534,57178547307,45067551650,44798494467,16159155999,45531275527,16161220650,16161722815,16055797781,1488941608,146714084,248992895,45366112370,2955672,2870869435,434385,125071734,15738470575,44979666421,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
274-lib1-t8-k512-r1c1-u--b32,ok,ok,1,8,512,1,1,-,32,32854249,34233527,29.912,32768000000,17068186677,43119293571,2084811699,12061952,122132569,447662,16693074178,42737336957,6775991,3471083154,3049740191,17101038671,43063716939,6347780,2647299990,596650,23684538,17031434013,43155816005,4379535411,56134178789,43934210579,43672229003,16934075798,42973715980,16936412367,16936514739,17175082500,1250838545,173034884,286096680,43305423865,12061952,2084811699,447662,122132569,17068186677,43119293571,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
275-lib1-t8-k512-r1c1-u--b64,ok,ok,1,8,512,1,1,-,64,16811396,17772143,57.618,32768000000,8902183162,19891321503,831886463,997428,121703010,424081,9137349255,20183321044,34675245,5330772987,2586332216,9059102942,19989968967,44373117,1888522455,23030049,18673594,9433083676,20501402517,2681666005,24187219552,22509044089,22470542380,9182556049,20224397300,9184276329,9184472318,9154008097,696734998,93212316,155715401,20191758420,997428,831886463,424081,121703010,8902183162,19891321503,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
276-lib1-t8-k512-r1c1-u--b128,ok,ok,1,8,512,1,1,-,128,16293195,16376612,62.528,32768000000,8372294205,18166407115,797772982,1073528,122887915,488083,9264693680,19375345617,104391689,7016559677,2641895941,10084464589,20420294532,72952975,3196084650,41366449,21849062,9854454703,20148448829,2584247005,24234979896,22503970543,22493096013,10186383758,20637439837,10189455085,10189810543,8498747429,647122208,85287451,144898633,18329645143,1073528,797772982,488083,122887915,8372294205,18166407115,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
277-lib1-t8-k512-r2c2-u--b16,ok,ok,1,8,512,2,2,-,16,19915829,20266885,50.526,32768000000,10415849521,29943330269,1850647820,5049101,122146357,463570,10458993900,30014525172,6798628,3001594379,1577950531,10433041915,29942571667,12031148,1699578442,888822,19545032,10494831258,29981020231,1586675533,32854711279,31118291364,30994402694,10894025655,30635822144,10897189790,10897228836,10997418730,1091657208,127057802,217560687,30708772663,5049101,1850647820,463570,122146357,10415849521,29943330269,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
278-lib1-t8-k512-r2c2-u--b32,ok,ok,1,8,512,2,2,-,32,21804615,21935925,46.681,32768000000,11132361683,27937154534,1091727086,2153300,123607779,481972,11677592084,28780763026,28375741,3312074628,1547404306,11225436945,28012133418,45821690,1266441748,10050102,25908179,11099690278,27858276122,2827475763,30770272097,28779500234,28671368987,11282052305,28187002175,11283666849,11283734832,12070868583,1199393167,140532196,249188209,29248486421,2153300,1091727086,481972,123607779,11132361683,27937154534,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
279-lib1-t8-k512-r2c2-u--b64,ok,ok,1,8,512,2,2,-,64,17622253,17697819,57.860,32768000000,9148418904,21269831082,1077220827,5147294,125325024,438560,9817934863,22404626342,48702335,4413612875,1951847609,9054069311,21307532692,70287463,2935384934,11596353,352097036,8979203431,21169626579,2603953273,23432349940,21914747022,21629010787,9156672764,21453004186,9158514933,9158863350,9067278162,713390083,95147318,157392143,21285898690,5147294,1077220827,438560,125325024,9148418904,21269831082,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
280-lib1-t8-k512-r2c2-u--b128,ok,ok,1,8,512,2,2,-,128,15518649,15544106,65.877,32768000000,8401765957,19844465757,1148493628,2055789,124988524,433164,9112559361,20839874876,35358104,4911618263,2137096401,7995457604,19305111459,74768626,3741484840,10919848,562391316,7998946093,19230679467,2299874929,21241098035,19584457628,19519884385,8874373750,20532625392,8887492756,8888008392,8027018653,595480873,83361475,135611208,19355914039,2055789,1148493628,433164,124988524,8401765957,19844465757,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
281-lib1-t8-k512-r2c4-u--b16,ok,ok,1,8,512,2,4,-,16,19238409,19276424,53.122,32768000000,9888254828,27141681286,1063419278,3602745,121868596,453889,9721229938,27002899319,14300930,3127828034,1488287493,10223796355,27598691718,52407259,1313080353,3478149,25485704,9782085297,27001334931,1697806325,30644224874,28362015610,28253902533,9909212160,27246744563,9910927836,9911076696,10570802318,1033955420,128396742,228716791,28164843296,3602745,1063419278,453889,121868596,9888254828,27141681286,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
282-lib1-t8-k512-r2c4-u--b32,ok,ok,1,8,512,2,4,-,32,19878825,19981907,51.246,32768000000,10241678405,27310623350,1118337296,3567546,123938194,435907,10838323370,28207032498,43722973,3786285082,1670613407,10247439440,27281898215,83626743,2386208163,6520038,566462459,12526584574,30511666912,2131933453,34155169969,32097252911,31966396415,10248782948,27408639010,10253834730,10254465815,10666384442,985342782,119600157,209954805,27961705877,3567546,1118337296,435907,123938194,10241678405,27310623350,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
283-lib1-t8-k512-r2c4-u--b64,ok,ok,1,8,512,2,4,-,64,16829145,17681311,57.914,32768000000,9777870499,22012078135,1599929026,3905409,123914122,481951,8547496181,20459874673,21318522,4234276003,1891647534,8606659906,20433759010,77419619,3997960418,4474992,895603812,8545132232,20341127638,2510459413,22496621488,20723862327,20596446945,8651319001,20570805558,8653148560,8653504314,9053091109,850282246,106169312,182852658,21079821877,3905409,1599929026,481951,123914122,9777870499,22012078135,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
284-lib1-t8-k512-r2c4-u--b128,ok,ok,1,8,512,2,4,-,128,16715708,16771748,61.055,32768000000,8581576049,18493373662,1026105500,3838496,126716821,373185,8641839843,18632417776,21778763,5044617170,2124240966,9888382746,20331304366,70900219,5582069059,5242437,1400708729,10168485714,20736664989,2960976808,23436775337,21660218410,21467125626,10040207808,20546274715,10056867232,10057220783,9230381300,933190071,120092847,204910698,19391077217,3838496,1026105500,373185,126716821,8581576049,18493373662,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
285-lib1-t8-k512-r4c2-u--b16,ok,ok,1,8,512,4,2,-,16,18466702,18925211,54.108,32768000000,9505322370,27530447477,1700874563,3257910,119723568,502458,9564049000,27788350170,20926907,2531573060,1287472422,10426619875,28866235730,13617013,1554723142,1488361,33041092,9584517547,27820042358,1418319877,30698404824,28697416727,28499718712,9793206359,28085996333,9795897273,9795915559,9578378761,725983383,99623703,166377793,27809015870,3257910,1700874563,502458,119723568,9505322370,27530447477,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
286-lib1-t8-k512-r4c2-u--b32,ok,ok,1,8,512,4,2,-,32,19695648,20794378,49.244,32768000000,10150658434,26842689364,1025233455,1734438,122127877,623714,10095470096,26914140275,38030327,2924608226,1500341086,10171920661,27048807323,22105485,2475274098,2341388,360045380,10864668226,27891261317,2202095706,30619071585,28897299399,28810753269,11412191448,28726148686,11415651296,11415808911,10666215155,934126875,121731687,214407963,27698572939,1734438,1025233455,623714,122127877,10150658434,26842689364,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
287-lib1-t8-k512-r4c2-u--b64,ok,ok,1,8,512,4,2,-,64,17657655,17871316,57.299,32768000000,9069194332,21340400622,1220327947,2998211,116945236,541975,10751666565,23775279434,22109337,3304401944,1702044818,9714291653,22208533397,21902086,4581191765,2947671,658300271,9177667428,21533350695,2696371007,23464384427,22039177573,21833199289,9756712566,22341916938,9765797334,9765969880,11135427149,1370498119,171300368,314419795,24281081845,2998211,1220327947,541975,116945236,9069194332,21340400622,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
288-lib1-t8-k512-r4c2-u--b128,ok,ok,1,8,512,4,2,-,128,16718738,25682589,39.871,32768000000,9833943015,20496904153,1503719385,3555719,122099760,504865,9955355891,20758368967,17794811,3666038720,1863511673,9608916354,20204520184,24568022,5828557649,1791451,1119407992,10362780192,21277209168,2898596637,23933848147,22311351719,22137462745,9918118654,20670586961,9928693788,9928840832,10493636470,1285791748,163424169,293076651,21440806922,3555719,1503719385,504865,122099760,9833943015,20496904153,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
289-lib1-t8-k768-r1c1-u--b16,ok,ok,1,8,768,1,1,-,16,30639555,33238426,30.808,32768000000,16211356319,44929348978,2853496648,13858002,125589037,597360,16337214647,45340265002,6953711,3662270182,3298444643,17132626882,46348910057,7484035,2252687737,462511,20479031,16435810660,45278308531,3403679864,57636533537,45668102526,45367948119,17356943267,46536607360,17361224549,17361325836,16670605351,1240349607,168350217,275883239,45544547943,13858002,2853496648,597360,125589037,16211356319,44929348978,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
