tag,build_status,run_status,libpopcnt,cpu_tile,k_block,rows,cols,unroll,buffer_size,best_ns,avg_ns,gqps,checksum,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,perf_buffers_pending_cpu_core_l1d_pend_miss_fb_full_,perf_buffers_pending_cpu_core_l1d_pend_miss_pending_,perf_buffers_pending_cpu_core_l1d_pend_miss_pending_cycles_,perf_buffers_pending_cycles,perf_buffers_pending_instructions,perf_cache_l1_cpu_core_mem_load_retired_l1_hit_,perf_cache_l1_cpu_core_mem_load_retired_l1_miss_,perf_cache_l1_cycles,perf_cache_l1_instructions,perf_cache_l2_cpu_core_mem_load_retired_l2_hit_,perf_cache_l2_cpu_core_mem_load_retired_l2_miss_,perf_cache_l2_cycles,perf_cache_l2_instructions,perf_cache_l3_dram_cpu_core_mem_load_l3_miss_retired_local_dram_,perf_cache_l3_dram_cpu_core_mem_load_retired_l3_hit_,perf_cache_l3_dram_cpu_core_mem_load_retired_l3_miss_,perf_cache_l3_dram_cycles,perf_cache_l3_dram_instructions,perf_cache_stalls_cpu_core_cycle_activity_stalls_l1d_miss_,perf_cache_stalls_cpu_core_cycle_activity_stalls_l2_miss_,perf_cache_stalls_cpu_core_cycle_activity_stalls_l3_miss_,perf_cache_stalls_cycles,perf_cache_stalls_instructions,perf_execution_ports_cpu_core_exe_activity_1_ports_util_,perf_execution_ports_cpu_core_exe_activity_2_ports_util_,perf_execution_ports_cpu_core_exe_activity_3_ports_util_,perf_execution_ports_cpu_core_exe_activity_4_ports_util_,perf_execution_ports_cycles,perf_execution_ports_instructions,perf_frequency_cycles,perf_frequency_instructions,perf_frequency_msr_aperf_,perf_frequency_msr_mperf_,perf_summary_branch_misses,perf_summary_branches,perf_summary_cache_misses,perf_summary_cache_references,perf_summary_cycles,perf_summary_instructions,perf_tlb_cpu_atom_dTLB_load_misses_,perf_tlb_cpu_atom_dTLB_loads_,perf_tlb_cpu_atom_iTLB_load_misses_,perf_tlb_cpu_core_dTLB_load_misses_,perf_tlb_cpu_core_dTLB_loads_,perf_tlb_cpu_core_iTLB_load_misses_,perf_tlb_cycles,perf_tlb_instructions,profile_buffers_pending,profile_buffers_store,profile_cache_l1,profile_cache_l2,profile_cache_l3_dram,profile_cache_stalls,profile_execution_ports,profile_execution_uops,profile_frequency,profile_frontend,profile_power_rapl,profile_summary,profile_tlb,profile_uncore_numa,profile_vectorization
127-lib0-t16-k768-r2c4-u1-b-,ok,ok,0,16,768,2,4,1,-,109440365,111093061,9.217,32768000000,9999518701,16542489776,242606059,584295,32396839,3977117,10784376,577227947,499314088,10024027270,16549166661,4063199775,76632914,10432593900,16547918624,75736429,562167,10026295077,16551015221,64697,450155,64697,10045275432,16552894392,86473045,25590869,14828048,10019914884,16548758099,2835102590,3372334385,1807062300,581801974,10015680296,16545917829,10017686684,16548597373,10016667786,5951374770,584295,242606059,3977117,32396839,9999518701,16542489776,329406,4154837891,13637,330331,4155753275,12415,10465910776,16557744918,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
128-lib0-t16-k768-r2c4-u2-b-,ok,ok,0,16,768,2,4,2,-,110662221,111727029,9.165,32768000000,9946755138,15964770374,146461309,626467,32222049,3733735,10628919,489392816,406866401,9966296088,15969635681,3789600847,59067697,9982551997,15972090032,60044150,557829,10317235464,15957285930,62906,452292,62906,9959240548,15969198086,82817405,28856053,17792303,9968758185,15968714613,2870229681,3388032888,1791937881,556899223,9969376132,15968689679,9989867668,15974203150,9988544342,5665368287,626467,146461309,3733735,32222049,9946755138,15964770374,330549,3863075735,13886,332227,3863209643,12498,9977572246,15967492965,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
129-lib0-t16-k768-r2c4-u4-b-,ok,ok,0,16,768,2,4,4,-,102444629,106363514,9.627,32768000000,10059324010,16747601479,293562507,464334,31591771,3999262,11495323,623662928,539299896,10042622117,16744025891,4067001325,73899930,10039659805,16744350154,70813666,570220,10040060189,16746154365,62122,461618,62122,10048900452,16745667104,105784491,29386822,18597284,10042981415,16741329438,2802866495,3346414677,1834451516,616576852,10045338832,16742627163,10047273706,16745720628,10045991958,5780497132,464334,293562507,3999262,31591771,10059324010,16747601479,328458,4145618902,14065,330073,4143982373,12289,10052645915,16743454411,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
130-lib0-t16-k768-r4c2-u1-b-,ok,ok,0,16,768,4,2,1,-,100708274,104205958,9.827,32768000000,9917540153,15947006187,240772014,569452,32471221,4138949,13330909,695540610,607195458,9923420830,15948213958,1165616098,88678776,9927025276,15947418411,88467827,530049,9919434335,15949936222,69288,420829,69288,9948086372,15956975138,122492567,32940947,20079932,9899470253,15946079908,3444258917,3458778897,1273712211,160864258,9887214653,15943939389,9889246066,15945171566,9888188162,5828032224,569452,240772014,4138949,32471221,9917540153,15947006187,330684,1266989369,13533,331746,1266683826,12163,9906754984,15933659427,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
131-lib0-t16-k768-r4c2-u2-b-,ok,ok,0,16,768,4,2,2,-,109967823,110574163,9.261,32768000000,9863055760,15655603177,143711679,576105,32483315,3929354,11446020,594743471,506307258,9853297725,15653590926,1170319696,77209952,9898188787,15659910704,80087512,545941,9866148512,15654546417,80675,419015,80675,9892207046,15656903684,106781062,30312135,17884250,9872216854,15656651331,3406748019,3510136171,1356844736,179735109,9898726466,15663760922,9891304239,15658598445,9889782694,5567356432,576105,143711679,3929354,32483315,9863055760,15655603177,330250,1263441431,13809,331386,1264076167,12473,9872408847,15641978746,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
132-lib0-t16-k768-r4c2-u4-b-,ok,ok,0,16,768,4,2,4,-,111773303,111796783,9.159,32768000000,9931802782,16477126670,290156197,519009,32213184,3828427,12923210,697699276,607775171,9916304141,16471980419,1157694725,91909255,9917664441,16472341742,95121034,546912,9904120626,16467940185,67976,429033,67976,9902170896,16470452771,130758463,33654733,20881397,9922967087,16472421169,3425405941,3457089520,1302117452,196570582,9943764460,16478243881,9898530361,16468699267,9897404310,5808250624,519009,290156197,3828427,32213184,9931802782,16477126670,330622,1263237930,13263,330789,1266007461,11015,9963847279,16453739795,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
133-lib0-t16-k1024-r1c1-u1-b-,ok,ok,0,16,1024,1,1,1,-,101113579,107761552,9.502,32768000000,9841219494,17622934826,438981677,2538258,32658256,4222540,20073889,382361188,217635306,9813247622,17614306366,3099450107,23954284,10715832543,17561817516,25541941,398272,9858761407,17625348553,93820,262564,93820,9830313782,17616903137,71484678,20315124,12947492,9835347701,17621934256,3000561906,3368258837,1540642577,415881895,9828621538,17620035498,9831243722,17620060409,9829962999,5581156797,2538258,438981677,4222540,32658256,9841219494,17622934826,23035,3165612207,14339,24551,3166392264,12877,9831159652,17626536040,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
134-lib0-t16-k1024-r1c1-u2-b-,ok,ok,0,16,1024,1,1,2,-,99698414,100323412,10.207,32768000000,9885983467,17627126099,440186656,2578776,33117547,5121012,18162203,362140176,211656558,9849796157,17624941100,3112308864,26323691,9831572275,17620240762,25628907,393289,9858746784,17625007180,90786,268550,90786,9830389849,17620203632,79245781,21423139,14177344,9841766249,17620616784,3002462043,3369986846,1541295972,417113163,9844787228,17621158327,9834105502,17622479306,9832806868,5678495342,2578776,440186656,5121012,33117547,9885983467,17627126099,24417,3169833042,13571,25387,3174306457,12348,9849741652,17609322990,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
135-lib0-t16-k1024-r1c1-u4-b-,ok,ok,0,16,1024,1,1,4,-,100101707,104311483,9.817,32768000000,9831733091,17619309959,437890893,2609214,33545402,4525313,18851179,361506839,211494191,9830511784,17621239813,3110734609,26031304,9798779030,17614233102,25478882,385325,9825567440,17619166931,94303,265114,94303,9842987105,17619561746,78378812,20019644,12869964,9851076756,17623323381,3001691807,3368655754,1540168014,415280111,9836369646,17620711995,9810830640,17616859050,9809748905,5739200940,2609214,437890893,4525313,33545402,9831733091,17619309959,24258,3164520001,14372,25411,3163568827,12842,9833694835,17626617291,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
136-lib0-t16-k1024-r2c2-u1-b-,ok,ok,0,16,1024,2,2,1,-,106299811,110908430,9.233,32768000000,10151260018,16768930120,416388594,1718182,32439527,3861111,10035402,637893719,539299792,9860848645,16814039702,1527058133,76101972,9892881112,16820775374,74602697,472643,9894783457,16820446658,60685,388366,60685,9902141459,16823733400,111300390,22933139,13182847,9852816987,16813577102,3386545083,3345780041,1240934993,279052538,9852160811,16813654235,9888032473,16820083542,9886749019,5691352010,1718182,416388594,3861111,32439527,10151260018,16768930120,189321,1620750362,14313,190109,1621488209,12607,9872533978,16829471466,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
137-lib0-t16-k1024-r2c2-u2-b-,ok,ok,0,16,1024,2,2,2,-,109673185,109702322,9.334,32768000000,9860931886,16253984872,240507762,494574,32492325,4573905,11014585,563250231,469026121,9816326061,16245785018,1491537161,66820594,9847271278,16253433814,68197086,543792,9852303138,16255761977,58248,434483,58248,9808339629,16243206287,110791050,24896187,14799488,9974983326,16240063185,3399717555,3379174628,1257795153,233571639,9841746552,16251190590,10000771343,16255070904,9999553750,5809390913,494574,240507762,4573905,32492325,9860931886,16253984872,188288,1624799116,13424,189645,1625424748,12010,9853305411,16243829893,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
138-lib0-t16-k1024-r2c2-u4-b-,ok,ok,0,16,1024,2,2,4,-,98740478,99752913,10.265,32768000000,9775510880,15966618604,144152024,506803,32404421,4265077,15645941,446953036,337613041,9781728654,15967032516,1542975412,50120828,9776223708,15967636063,51745169,536443,9797799555,15969206070,77233,417796,77233,9787075042,15966513580,81365571,27025401,16819083,9788097862,15969457958,3320985154,3450325752,1348841921,206592415,9778500867,15965211522,10068684068,15953444575,10067374198,5733155897,506803,144152024,4265077,32404421,9775510880,15966618604,186463,1621424340,14219,187936,1621338709,12687,9760793386,15959512283,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
139-lib0-t16-k1024-r2c4-u1-b-,ok,ok,0,16,1024,2,4,1,-,112034024,112057308,9.138,32768000000,9988899890,16442983574,242435704,1046379,31668141,3873780,12041231,606959312,536406897,9985747994,16438276886,4035206291,73793223,9987448846,16441021029,73227160,525442,9976754774,16435794667,59282,420474,59282,9991660635,16443118096,82610180,24125346,14279977,9964883670,16436935388,2845441423,3374508220,1788387958,567968554,9980246543,16437504227,9964078079,16435334319,9962862912,5686875502,1046379,242435704,3873780,31668141,9988899890,16442983574,268634,4112127702,14318,269540,4111287258,12781,9959663074,16417032294,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
140-lib0-t16-k1024-r2c4-u2-b-,ok,ok,0,16,1024,2,4,2,-,110640218,111262377,9.203,32768000000,9921900804,15864597896,144853806,453370,31786748,3891568,11050035,434261678,365386288,9866468238,15852225003,3758527382,55229929,9897387453,15857596536,54516335,518973,9906915324,15863300728,58288,414470,58288,9903011801,15861608186,66664585,25031600,14633662,9925941533,15868172716,2870653161,3382154330,1777423307,548615296,9916918922,15864137802,9917062467,15865279295,9915859664,5735394162,453370,144853806,3891568,31786748,9921900804,15864597896,266062,3829973127,13466,267236,3834177311,12621,9915619494,15852364546,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
141-lib0-t16-k1024-r2c4-u4-b-,ok,ok,0,16,1024,2,4,4,-,110644636,111572632,9.178,32768000000,9980512327,16633109259,288580358,1053199,31896017,3950535,11538720,610418211,529597025,10004606607,16640658048,4032883930,74701123,9967755200,16631923816,76198171,499321,10002701999,16638541003,52868,412226,52868,9994391586,16639005738,98778502,26627458,16581510,10000531220,16636287412,2806448225,3340309154,1819652372,607971595,9999810857,16635146862,10003574795,16638504410,10002261778,5672519768,1053199,288580358,3950535,31896017,9980512327,16633109259,269101,4113241650,12812,270625,4111116541,11526,10001402727,16642795898,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
142-lib0-t16-k1024-r4c2-u1-b-,ok,ok,0,16,1024,4,2,1,-,99716091,104184153,9.829,32768000000,9860336346,15851105937,237539079,976828,33385815,4283013,12377139,737531944,661150210,9824416707,15845903048,1120484540,97869789,9851328006,15850304263,100193888,421834,9848742071,15848484323,59464,339717,59464,9866104793,15852051490,118413072,25553213,16582811,9848201874,15840933271,3449492425,3454614876,1257262159,152994526,9831754088,15845963038,9846072731,15850956429,9844950029,5759990294,976828,237539079,4283013,33385815,9860336346,15851105937,190402,1230634859,14172,191219,1231312275,13097,9826172054,15829610596,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
143-lib0-t16-k1024-r4c2-u2-b-,ok,ok,0,16,1024,4,2,2,-,99655284,107450450,9.530,32768000000,9790310467,15547646438,139156602,342076,32082546,3882456,12158434,620992693,542439138,9819867251,15554401741,1130490707,88168023,9815686198,15554452500,81138876,436468,9831075569,15557076918,62411,340927,62411,9844054487,15561510968,99904106,24030678,15129713,9822348737,15553535841,3410464324,3500818922,1334647039,172392766,9836769118,15557326968,9816311481,15553872787,9815157948,5700405040,342076,139156602,3882456,32082546,9790310467,15547646438,189376,1231816356,14130,190188,1231864641,13166,9823676018,15563490510,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
144-lib0-t16-k1024-r4c2-u4-b-,ok,ok,0,16,1024,4,2,4,-,100588539,104663301,9.784,32768000000,9903455389,16379173712,287637840,948058,31878983,4023006,13607047,778344760,691202148,9848421083,16368208923,1117590113,101734477,9884913863,16374898980,101730268,428301,9855150919,16369428260,59578,339703,59578,9889053574,16375598797,132121952,26765138,17359115,9831318855,16363214217,3421769263,3444149133,1289942155,190455628,9867101220,16374238690,9883283541,16375023291,9881864792,5612218516,948058,287637840,4023006,31878983,9903455389,16379173712,189908,1232101254,14124,191469,1230961493,12954,9879775811,16367026006,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
145-lib0-t32-k256-r1c1-u1-b-,ok,ok,0,32,256,1,1,1,-,107615201,114144124,8.971,32768000000,11081818443,18069668832,478263180,880931,25964158,3992453,17306906,758389691,421098771,10480093772,18105124646,3110898453,80497793,10480252676,18104609450,82548420,830307,10478795295,18106037441,130902,622529,130902,10480404719,18104656578,201041818,38024885,22578109,10482959828,18104630755,3107738603,3351330327,1616656381,421332436,10485771791,18103720224,10484040505,18104362756,10482546410,5963749374,880931,478263180,3992453,25964158,11081818443,18069668832,187910,3310283370,13467,189525,3313193674,12764,10483528223,18072748118,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
146-lib0-t32-k256-r1c1-u2-b-,ok,ok,0,32,256,1,1,2,-,106577396,111404535,9.192,32768000000,10475966469,18102235649,488089130,884940,26150792,4071301,18829539,733554942,402810587,10475445574,18105078809,3113216857,79471222,10471886981,18103648105,76155574,828593,10467952395,18104389207,127599,631304,127599,10479145795,18104286845,197127108,38516873,22672760,10478144602,18103390903,3108462658,3350774784,1616684302,421083780,10473985699,18103230170,10482800003,18104465980,10481362206,5989561578,884940,488089130,4071301,26150792,10475966469,18102235649,186374,3304738716,13273,186831,3303424136,12709,10781703022,18086762597,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
147-lib0-t32-k256-r1c1-u4-b-,ok,ok,0,32,256,1,1,4,-,106606601,106881543,9.581,32768000000,10485779298,18102741770,488291855,907270,25563367,4150749,19320574,748491466,409135278,10478549435,18103069137,3115724565,78560004,10478418750,18105162129,78146432,816827,10470648607,18102138499,130731,635673,130731,10483064353,18104112721,200590629,38731239,23537396,10483739472,18104343640,3107958101,3350349915,1617222127,421378062,10485538547,18104297597,10466633339,18104808382,10465505674,6195917816,907270,488291855,4150749,25563367,10485779298,18102741770,187169,3312188666,13706,187317,3312689244,12216,10475111267,18109506258,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
148-lib0-t32-k256-r2c2-u1-b-,ok,ok,0,32,256,2,2,1,-,103129327,103230596,9.920,32768000000,10151958171,17189934797,457923351,3526113,25168290,3922237,10246907,485484128,413567200,10145518866,17191119848,1653242180,61864610,10143197299,17190438656,60548506,438176,10141756200,17189556735,60550,332383,60550,10145347700,17190019006,129815359,23716986,14542211,10149876663,17188590169,3359296216,3347452101,1319538504,291418654,10146377533,17190084379,10160361804,17190167367,10158655644,5574196312,3526113,457923351,3922237,25168290,10151958171,17189934797,187757,1736498601,12794,187835,1736977557,12602,10148109525,17182232861,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
149-lib0-t32-k256-r2c2-u2-b-,ok,ok,0,32,256,2,2,2,-,113179096,113192438,9.047,32768000000,10094316137,16639397549,265921897,992145,25343439,3768542,11672747,402979857,320991330,10106898593,16639359502,1655813244,46305363,10100562118,16638433182,46479621,517706,10112036170,16639346408,73334,383523,73334,10105788052,16638245235,120368214,28272250,17139573,10111935257,16638661219,3353049297,3368630352,1348332263,260779536,10104529258,16639633623,10104553907,16638459057,10103219105,5794410284,992145,265921897,3768542,25343439,10094316137,16639397549,185857,1748099077,14000,188446,1747447746,12068,10105626417,16642477863,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
150-lib0-t32-k256-r2c2-u4-b-,ok,ok,0,32,256,2,2,4,-,102442781,108069996,9.475,32768000000,10042727040,16356571984,169562888,534788,26011213,4007499,15472929,425860712,304046918,10045378287,16355704541,1661166086,49074382,10038868250,16355446846,47271002,571169,10035379764,16355563388,90207,414869,90207,10037092667,16355719650,109190013,31873850,18415805,10041871513,16356626038,3284076458,3431821630,1434315258,236411855,10044740941,16355873123,10032997680,16354860279,10031848161,5876890873,534788,169562888,4007499,26011213,10042727040,16356571984,185946,1735468676,14023,186387,1734090809,12211,10037813174,16372058338,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
151-lib0-t32-k256-r2c4-u1-b-,ok,ok,0,32,256,2,4,1,-,103264695,103533050,9.891,32768000000,10146393265,16756307301,256510355,924596,24153050,3808566,11107958,581941089,505526561,10150776174,16757903729,4130953918,74497909,10149002790,16758536799,74554867,472330,10143898265,16758225342,57416,379633,57416,10151926099,16758224268,101845796,26216400,17130407,10157460702,16758544678,2818203767,3354741783,1836064572,605312178,10149551599,16757833299,10159800525,16758597853,10158181974,5579261284,924596,256510355,3808566,24153050,10146393265,16756307301,185802,4208609466,13528,187556,4205900250,11955,10148324758,16755135453,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
152-lib0-t32-k256-r2c4-u2-b-,ok,ok,0,32,256,2,4,2,-,103168088,104937009,9.758,32768000000,10100075191,16192275821,160738333,1051962,24368433,3857413,10801475,467400749,379147810,10098737692,16192284563,3843578039,61424574,10105191039,16191550859,59751539,438617,10441378960,16176765108,64438,332192,64438,10431832723,16176972355,80508024,23029973,14452360,10100647838,16191971501,2857964693,3361987541,1817363289,576833602,10443050925,16175042169,10099131752,16193411448,10097906893,5832010367,1051962,160738333,3857413,24368433,10100075191,16192275821,184977,3918081903,13731,186374,3918157575,12211,10096746103,16179524006,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
153-lib0-t32-k256-r2c4-u4-b-,ok,ok,0,32,256,2,4,4,-,113739119,113786246,8.999,32768000000,10151501386,16968231699,304745627,949954,23473018,3857388,11441512,588443189,503043265,10164894587,16968517893,4129815293,73457583,10161844400,16969346014,74154324,469047,10168433736,16967743798,58375,382587,58375,10159653451,16968928628,95810526,22031954,13642243,10157370649,16970372099,2783221124,3322656041,1863127952,642192281,10156724465,16968515753,10158097533,16969274395,10156828270,5898534180,949954,304745627,3857388,23473018,10151501386,16968231699,185837,4206990640,14581,186475,4207691914,12992,10172541373,16961679033,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
154-lib0-t32-k256-r4c2-u1-b-,ok,ok,0,32,256,4,2,1,-,112517602,112561316,9.097,32768000000,10045462968,16182379065,256012835,680058,25696024,3807118,10546567,496663488,437061912,10063947059,16146214312,1251772662,70435914,10111996686,16196610886,68716675,467764,10054428876,16181858353,58167,361587,58167,10050346400,16181498033,104791618,28016780,16688165,10047730022,16183070542,3420731680,3457490270,1327481956,179495223,10117121799,16195914934,10040977073,16181939556,10039866442,5883663573,680058,256012835,3807118,25696024,10045462968,16182379065,188261,1329060481,13794,189283,1329897837,12039,10050835846,16189711423,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
155-lib0-t32-k256-r4c2-u2-b-,ok,ok,0,32,256,4,2,2,-,102144117,102609845,9.980,32768000000,10033854200,15864783972,159813689,810567,25343927,3719273,11311229,526583675,451185966,10033123719,15864740005,1243709010,71874897,10025821768,15865745887,72069911,439951,10025887619,15865118989,65334,332445,65334,10036838932,15864874972,102967846,26399114,15512821,10028256732,15865502178,3379632436,3492427126,1407002741,198500436,10029992758,15866033296,10028622804,15865313798,10027343147,5787670460,810567,159813689,3719273,25343927,10033854200,15864783972,187138,1332872749,13052,187089,1332414289,11777,10027866365,15870917232,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
