tag,build_status,run_status,libpopcnt,cpu_tile,k_block,rows,cols,unroll,buffer_size,best_ns,avg_ns,gqps,checksum,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,perf_buffers_pending_cycles,perf_buffers_pending_instructions,perf_buffers_pending_l1d_pend_miss_fb_full,perf_buffers_pending_l1d_pend_miss_pending,perf_buffers_pending_l1d_pend_miss_pending_cycles,perf_buffers_store_cycles,perf_buffers_store_instructions,perf_buffers_store_offcore_requests_buffer_sq_full,perf_buffers_store_offcore_requests_outstanding_cycles_with_data_rd,perf_buffers_store_offcore_requests_outstanding_demand_data_rd_ge_6,perf_buffers_store_resource_stalls_sb,perf_cache_l1_cycles,perf_cache_l1_instructions,perf_cache_l1_mem_load_retired_l1_hit,perf_cache_l1_mem_load_retired_l1_miss,perf_cache_l2_cycles,perf_cache_l2_instructions,perf_cache_l2_mem_load_retired_l2_hit,perf_cache_l2_mem_load_retired_l2_miss,perf_cache_l3_dram_cycles,perf_cache_l3_dram_instructions,perf_cache_l3_dram_mem_load_l3_miss_retired_local_dram,perf_cache_l3_dram_mem_load_retired_l3_hit,perf_cache_l3_dram_mem_load_retired_l3_miss,perf_cache_stalls_cycle_activity_stalls_l1d_miss,perf_cache_stalls_cycle_activity_stalls_l2_miss,perf_cache_stalls_cycle_activity_stalls_l3_miss,perf_cache_stalls_cycles,perf_cache_stalls_instructions,perf_execution_ports_cycles,perf_execution_ports_exe_activity_1_ports_util,perf_execution_ports_exe_activity_2_ports_util,perf_execution_ports_exe_activity_3_ports_util,perf_execution_ports_exe_activity_4_ports_util,perf_execution_ports_instructions,perf_execution_uops_cycles,perf_execution_uops_instructions,perf_execution_uops_resource_stalls_any,perf_execution_uops_uops_executed_thread,perf_execution_uops_uops_issued_any,perf_execution_uops_uops_retired_retire_slots,perf_frequency_cycles,perf_frequency_instructions,perf_frequency_msr_aperf_,perf_frequency_msr_mperf_,perf_frontend_cycles,perf_frontend_idq_uops_not_delivered_core,perf_frontend_idq_uops_not_delivered_cycles_0_uops_deliv_core,perf_frontend_idq_uops_not_delivered_cycles_le_1_uop_deliv_core,perf_frontend_instructions,perf_power_rapl_cycles,perf_power_rapl_instructions,perf_summary_branch_misses,perf_summary_branches,perf_summary_cache_misses,perf_summary_cache_references,perf_summary_cycles,perf_summary_instructions,perf_tlb_cycles,perf_tlb_dTLB_load_misses,perf_tlb_dTLB_loads,perf_tlb_iTLB_load_misses,perf_tlb_iTLB_loads,perf_tlb_instructions,perf_uncore_numa_cycles,perf_uncore_numa_instructions,profile_buffers_pending,profile_buffers_store,profile_cache_l1,profile_cache_l2,profile_cache_l3_dram,profile_cache_stalls,profile_execution_ports,profile_execution_uops,profile_frequency,profile_frontend,profile_power_rapl,profile_summary,profile_tlb,profile_uncore_numa,profile_vectorization
144-lib0-t16-k1024-r4c2-u4-b-,ok,ok,0,16,1024,4,2,4,-,19826002,19898712,51.461,32768000000,4385874188,8494607958,197059733,1182472,52680173,2004466,4370632004,8480808357,1121174,1620713896,1242024586,4386799726,8470772941,6680878,808983455,634997,10117927,4357185863,8474110922,535660041,140221055,4375345275,8479602141,139733375,1213595,4395361416,8477233455,90244,1120530,90322,101602763,56583121,14247427,4380337505,8483764489,4376364614,354239730,2900001204,182717354,312819947,8489332437,4387468791,8474864462,1439259963,8443759475,8507524419,8451728631,4367392580,8480377722,4367748498,4060394664,4353488364,235110707,42499436,51396332,8476636580,4386862832,8485128542,1182472,197059733,2004466,52680173,4385874188,8494607958,4349289959,453181,690580737,34922,20992,8480473474,4356494746,8483301748,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
145-lib0-t32-k256-r1c1-u1-b-,ok,ok,0,32,256,1,1,1,-,24653667,25208536,40.621,32768000000,5561322481,9848480998,405820677,1105734,31398292,2281125,5650803393,9859753855,2771697,3961804223,1389448951,5644733991,9891545790,16262024,427977416,22811351,10216357,5507952026,9862069084,1393716284,257400700,5456476241,9855412534,252931341,3905523,5461874751,9855388152,276974,3363248,277078,203057360,90487791,23848399,5547033636,9878349079,5450211438,489908899,2089676645,1004322461,567100611,9879000991,5486719645,9873640812,1460190272,10633091341,10673401218,10592005614,5411256812,9841765077,5411731131,4999060035,5451251344,329941382,56706382,71127312,9857184549,5496315767,9860211926,1105734,405820677,2281125,31398292,5561322481,9848480998,5460525634,225789,1875018678,58650,30404,9840302047,5407374757,9839147403,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
146-lib0-t32-k256-r1c1-u2-b-,ok,ok,0,32,256,1,1,2,-,24768910,24869989,41.174,32768000000,5422373713,9830218331,394269995,1096720,31769753,2132319,5473911959,9862664721,1543480,3849036226,1349271598,5492290771,9863430134,15379436,418594399,22868202,10129593,5448376759,9846427538,1384887698,256327354,5429543035,9845231019,252685598,3912424,5453219443,9854213203,271093,3659814,271153,194978492,87981939,23482510,5449658339,9858346495,5455168558,516317995,2102752575,998604340,562744979,9846843506,5440570118,9860622109,1458292552,10596483969,10623049573,10564484789,5469865610,9864021574,5470323408,5056789965,5449005070,328568372,56491597,70850712,9853854951,5441694919,9859981199,1096720,394269995,2132319,31769753,5422373713,9830218331,5477258873,229267,1882591463,55584,22692,9869573010,5461270942,9858795217,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
147-lib0-t32-k256-r1c1-u4-b-,ok,ok,0,32,256,1,1,4,-,24711212,24801760,41.287,32768000000,5459494838,9873933665,401497028,1069720,31837981,2040882,5471250231,9857729268,1597448,3892333777,1356664855,5499332577,9881519958,14127748,411934502,22236688,9321151,5493435588,9863385166,1394707912,255886687,5469634993,9854431365,251631474,4136192,5472127800,9859889433,267488,3791832,267587,201184402,89930722,24410099,5510944156,9868224763,5476676073,514139956,2102678633,997914145,564556361,9865938231,5484538411,9858895832,1476333373,10605692950,10650765480,10599764669,5466949958,9859865834,5467460920,5065570574,5455755456,334434442,57588976,72128985,9860913438,5534689632,9877191775,1069720,401497028,2040882,31837981,5459494838,9873933665,5504044318,229166,1882429207,62771,26180,9848654050,5440451112,9847990151,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
148-lib0-t32-k256-r2c2-u1-b-,ok,ok,0,32,256,2,2,1,-,24060042,24252953,42.222,32768000000,5305029104,10265573072,373322691,890609,30445430,1960123,5282721230,10234551996,1122421,1534734505,1112350344,5320470525,10224487177,10185490,474179975,325939,9258997,5299997730,10239031791,831812012,81532368,5272149667,10226874559,79777184,1519167,5256806321,10222766253,103620,1355656,103738,149495542,56952592,15254039,5288032601,10235936440,5291908601,361182329,2583988182,410342757,635416763,10213263937,5284316451,10226285050,1367981380,10311066285,10305064456,10264796492,5283007754,10231815001,5283476614,4892085374,5260867470,343029661,56186436,70643303,10229301325,5300965239,10242733143,890609,373322691,1960123,30445430,5305029104,10265573072,5294004026,288013,1090739932,57264,30245,10223984414,5305129565,10241431922,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
149-lib0-t32-k256-r2c2-u2-b-,ok,ok,0,32,256,2,2,2,-,23648440,23757822,43.102,32768000000,5208517249,9532547470,275133445,692563,30472747,1846322,5207985576,9539313938,1142457,1373714916,703696955,5217749870,9522201338,17674171,464488369,1272959,9746672,5206955822,9556752646,985117933,102836782,5212956739,9560217692,102995638,1792692,5199129459,9552626121,128287,1665680,128362,137729441,57008805,16232449,5206163104,9557771757,5208784896,288589529,2831647924,357088601,454174824,9547953987,5211398621,9536159262,1433373957,9719667894,9713486958,9680359339,5201784388,9557744135,5202229307,4803264002,5200553576,364187747,59900121,74497563,9552499495,5225473963,9564147331,692563,275133445,1846322,30472747,5208517249,9532547470,5208789764,273269,1093701256,56228,24288,9550631374,5195393206,9551089237,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
150-lib0-t32-k256-r2c2-u4-b-,ok,ok,0,32,256,2,2,4,-,23935226,24044325,42.588,32768000000,5248304009,9235657425,226455986,735931,30532056,2022133,5204132784,9225057499,3249908,2557628091,827590050,5245732034,9234441466,21554062,468940253,13223843,10310073,5232549181,9231787566,875596097,217913067,5235696685,9229199409,214863041,2965953,5236572376,9235901056,183387,2688212,183466,158884911,90461550,23746918,5255602317,9237366154,5257744890,322222517,3024318779,213695259,431722374,9231754280,5222421901,9233658081,1510394876,9432513121,9437907369,9390629239,5233583576,9232315178,5234014779,4844786374,5267962491,349751691,58099290,73038634,9247103075,5246694974,9237370112,735931,226455986,2022133,30532056,5248304009,9235657425,5261074695,231161,1102123028,57075,33839,9244856805,5259174445,9239972988,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
151-lib0-t32-k256-r2c4-u1-b-,ok,ok,0,32,256,2,4,1,-,23539461,23648952,43.300,32768000000,5198021225,9473486095,265659826,690553,30857556,1991621,5211774487,9480330062,1837522,1686916407,1261087220,5188059046,9468172830,25904770,429821189,514403,10876941,5173386195,9475572248,706452194,144101733,5163922017,9470829459,143222693,1233095,5160908708,9468699350,84927,1103479,85044,114549399,49883108,14073836,5171285086,9475325974,5166125637,363335069,2848138978,234486477,518101214,9434621639,5188153162,9460044204,1435341186,9658401153,9642511715,9638038531,5192236726,9482607357,5192715942,4779614386,5164248530,331615424,56301210,70601267,9473314785,5198109146,9483502745,690553,265659826,1991621,30857556,5198021225,9473486095,5221348795,320550,869553402,57975,29322,9487817823,5177806753,9475891853,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
152-lib0-t32-k256-r2c4-u2-b-,ok,ok,0,32,256,2,4,2,-,23307284,23397098,43.766,32768000000,5111890305,9049639497,214101944,706314,30414638,1890645,5145460698,9061232659,1453399,1495188950,767615337,5157103117,9061782684,33052988,483505225,3561764,9445576,5128417591,9059527084,738579636,112460580,5043075574,9007636058,125707920,1537121,5111350459,9054026255,90773,1263448,90855,117155855,60866712,16791663,5140820846,9052732828,5182923704,309845868,2990135843,376048756,300512724,9040522361,5138647301,9051102204,1476240892,9285451110,9285148358,9245355339,5140130720,9057080624,5140599435,4759904533,5113829514,325650810,55005126,69140079,9048706343,5126226392,9054523559,706314,214101944,1890645,30414638,5111890305,9049639497,5153739476,295795,862391627,64021,23121,9066178264,5126137430,9048971898,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
153-lib0-t32-k256-r2c4-u4-b-,ok,ok,0,32,256,2,4,4,-,23471939,23541664,43.497,32768000000,5134795265,9154773249,284874352,733606,29794562,1938543,5173143357,9166350078,1125042,1661761170,1260141825,5155938310,9141028236,25302427,427609292,554211,10378382,5071959075,9092406658,683265034,139861313,5156448678,9164726179,136239851,1301010,5173853295,9168936118,85989,1166253,86079,112428008,50778918,13801851,5168369654,9171321198,5165671638,362178613,3025340053,232832215,349935327,9145269222,5181092862,9152213255,1481577244,9273187489,9312605684,9293443236,5177852738,9173911361,5178271429,4776672111,5147528750,338514636,56983088,71733249,9158928156,5126069828,9150126973,733606,284874352,1938543,29794562,5134795265,9154773249,5134391282,334274,853800005,67006,24909,9138011876,5182089432,9175302952,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
154-lib0-t32-k256-r4c2-u1-b-,ok,ok,0,32,256,4,2,1,-,23937058,24027322,42.618,32768000000,5232034787,9471408249,265196812,537469,30343114,1793950,5234854898,9468178036,1136795,1098342509,892845058,5212008363,9471141352,5313553,589692514,396056,9837034,5236800766,9472211742,771624286,86460920,5227612581,9470888553,84648256,1355660,5267388753,9480377270,96144,1228822,96209,149155035,63389965,14395601,5239130456,9475783904,5225131380,365494255,2846168517,225216264,518371353,9483042789,5259653935,9467305904,1481663590,9643915949,9628053312,9601320141,5231723502,9470560781,5232087741,4845816979,5245654205,341381593,58035984,72899347,9475304137,5281520037,9485521655,537469,265196812,1793950,30343114,5232034787,9471408249,5234487049,298526,867760480,56282,27534,9468768794,5272247614,9485443078,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
155-lib0-t32-k256-r4c2-u2-b-,ok,ok,0,32,256,4,2,2,-,23386711,23488082,43.597,32768000000,5166904269,9021172273,217785680,539675,30281290,1953144,5178899885,9039838484,1164021,931268602,536763749,5166623344,9020071740,5968934,539127867,602335,9956510,5181876498,9040302255,789890695,71990464,5168563694,9038493968,68959567,1445422,5169487875,9036450299,108054,1333847,108096,128267210,65188282,16350160,5132442124,9024124449,5177548903,266440975,3049933423,248278023,392040501,8998952323,5172444608,9048579906,1506283701,9272066722,9238826049,9211654546,5202495523,9041934561,5203030819,4786561284,5197195105,386976943,67096899,82183117,9026858245,5160956014,9032509284,539675,217785680,1953144,30281290,5166904269,9021172273,5160021518,308905,865135966,52530,28258,9009319499,5193726233,9046357722,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
156-lib0-t32-k256-r4c2-u4-b-,ok,ok,0,32,256,4,2,4,-,23867884,24019105,42.633,32768000000,5239638295,9170042876,290771191,523727,31044772,1891477,5260546411,9157381809,1133664,1099626957,903825094,5282535164,9148473285,6292926,587579886,404820,11197757,5256401374,9157560511,771940922,85931159,5239717705,9149858133,85679943,1372985,5251470955,9157373687,97419,1269477,97500,149479366,65353491,15194359,5238150823,9152785286,5260403753,386410359,3007385301,244684130,330844693,9152839808,5247355303,9143601692,1522422951,9221786516,9269192578,9220878427,5250990766,9158586623,5251477344,4846857064,5210038057,340717406,59018815,73622067,9133756225,5185493810,9136140768,523727,290771191,1891477,31044772,5239638295,9170042876,5256634690,271713,867082562,72468,27442,9153951413,5251080216,9139011294,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
157-lib0-t32-k512-r1c1-u1-b-,ok,ok,0,32,512,1,1,1,-,23699367,23860551,42.916,32768000000,5250495865,9519139251,371555957,732638,30727161,2150665,5193406849,9516242781,1522184,3135744146,1248045738,5296273369,9550012995,6908223,391445252,18134648,10472988,5184253801,9515178247,1297731134,146029337,5260544729,9532816919,141939876,3521517,5197230667,9518223338,317392,3168942,317482,160229538,78396147,25775666,5190875642,9510609489,5275126129,446129366,2088513177,924201610,579812249,9538523879,5237632607,9523021463,1359017003,10287826233,10300268876,10256042408,5327347755,9551752107,5327856066,4920171102,5216065106,318893917,54607233,68688272,9524431349,5236583184,9524061577,732638,371555957,2150665,30727161,5250495865,9519139251,5251304602,272845,1789341089,61248,28715,9528802075,5231440252,9529132235,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
158-lib0-t32-k512-r1c1-u2-b-,ok,ok,0,32,512,1,1,2,-,23642966,24095457,42.498,32768000000,5275061154,9531519086,374040030,700520,30438133,2263202,5212974031,9524710592,1531738,3137837224,1246343719,5212881223,9512381748,6595110,377707527,16844632,8878199,5259636330,9534944594,1312390957,145344866,5229726849,9520494327,142624292,3625598,5208265068,9519378034,318110,3132455,318222,155213010,75528070,23662134,5182677153,9513192079,5231083925,433754954,2082163441,924173427,581031195,9540572972,5205088630,9530223927,1362910334,10266876617,10282403627,10235133768,5178779783,9510665097,5179228836,4796612439,5198054673,323080880,55859476,69772705,9515325672,5221740913,9520824747,700520,374040030,2263202,30438133,5275061154,9531519086,5218142542,276557,1787963722,55219,25881,9532447010,5235280762,9526729838,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
159-lib0-t32-k512-r1c1-u4-b-,ok,ok,0,32,512,1,1,4,-,23711946,23792960,43.038,32768000000,5236411815,9536550635,373922901,661769,30606249,2150470,5245306562,9530001391,1510923,3131961275,1244838143,5242650588,9524301773,6730094,368646136,17703720,9916856,5275057242,9537811853,1315125375,145558690,5194481207,9521702715,141615989,3572075,5266600612,9532388043,340055,3138096,340178,154628766,75934488,24439797,5186327743,9518289562,5261012472,440517620,2087472529,928604494,579468988,9532658103,5270081857,9518861171,1375400912,10293951637,10315387305,10264163095,5223256219,9523043921,5223679773,4820752519,5196330113,318428954,54718932,68622376,9516812671,5214748221,9521987662,661769,373922901,2150470,30606249,5236411815,9536550635,5177566685,265500,1783840001,56247,30679,9497286248,5191628574,9511953716,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
160-lib0-t32-k512-r2c2-u1-b-,ok,ok,0,32,512,2,2,1,-,23239095,23369453,43.818,32768000000,5088011977,9936213322,355060928,506593,30307594,2250197,5087703062,9904944986,1162158,1372318347,1037854688,5087427774,9948166420,8937406,430686794,288612,9886962,5083554395,9902880174,753318481,61124160,5105588818,9912526975,63568364,1272948,5108536938,9909401821,99382,1142886,99463,128918985,56632917,14162587,5074012827,9904947539,5086272574,309535985,2543004836,377776143,625388323,9906059573,5116602660,9891648434,1335104155,9967957981,9948670361,9899872008,5055436841,9897680613,5055804248,4691761345,5079167670,337220624,56185483,70395880,9902830081,5218398979,9899982218,506593,355060928,2250197,30307594,5088011977,9936213322,5110632950,320118,1010268649,57581,34229,9883164405,5082817933,9907497907,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
161-lib0-t32-k512-r2c2-u2-b-,ok,ok,0,32,512,2,2,2,-,22795684,22890897,44.734,32768000000,4983995784,9218800783,257830026,500172,29867101,2012984,5014124373,9229207465,1136223,1058933961,590478127,5038256637,9242191256,14802996,447574109,467935,9910341,5019772366,9232313832,929747356,78585398,5008411034,9224715286,75790056,1450447,4997534063,9224254962,117023,1306383,117135,138223584,61849019,16194529,4999461915,9218236209,5029104665,248587259,2798501415,329476836,439294921,9235774988,5010373998,9239174822,1385360377,9345079394,9343735413,9300922767,5027837246,9232944116,5028322799,4632457394,4996094733,341790282,56696439,70720230,9218999848,4991281683,9198527812,500172,257830026,2012984,29867101,4983995784,9218800783,5022729296,271494,1013228668,55382,27283,9230903792,5002282411,9226612062,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
162-lib0-t32-k512-r2c2-u4-b-,ok,ok,0,32,512,2,2,4,-,23256389,23305570,43.938,32768000000,5071260674,8893578717,210341922,519563,30002553,2134825,5080196107,8908714403,2422081,2137200520,798333056,5099556252,8910498539,19525275,476105795,9791397,9878602,5092337653,8911446061,846588978,169966386,5064905058,8902146135,169624694,2599483,5073750638,8908862762,177985,2340935,178084,162970028,98955346,22554841,5070746462,8906948834,5082128590,278757001,2981412297,183531660,426110953,8913325025,5106146596,8914024908,1489777544,9091301692,9085531735,9061398348,5058695988,8904981686,5059143153,4678702348,5112981164,346736432,58346345,73082720,8921805230,5086612232,8910583373,519563,210341922,2134825,30002553,5071260674,8893578717,5087308526,239755,1018888905,58157,29086,8898337794,5051019167,8900183088,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
163-lib0-t32-k512-r2c4-u1-b-,ok,ok,0,32,512,2,4,1,-,22777344,22882642,44.750,32768000000,5017738702,9190061847,256123066,568447,30433038,2189529,4990196163,9186760112,1180220,1571939804,1221961951,5009369147,9186291628,31501661,414382724,536384,10174716,5005291303,9196347785,658910611,133289760,4991637024,9187888458,134883057,992887,5009412806,9198752702,80497,873652,80573,102487473,49732800,13779720,4990076772,9188936985,5002115633,312660325,2815159254,211747008,506865895,9191421887,4988825225,9188437732,1384559253,9298928925,9293336045,9253010774,4993577176,9191431292,4993997040,4618565418,5026249512,332482509,56955687,71262237,9198787640,4989988781,9187681844,568447,256123066,2189529,30433038,5017738702,9190061847,5020036225,318534,802934332,53015,29756,9186654096,4967512785,9181293230,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
164-lib0-t32-k512-r2c4-u2-b-,ok,ok,0,32,512,2,4,2,-,22697319,22759751,44.992,32768000000,4958034302,8755354839,204581338,518594,30327043,2097308,4955061100,8757490195,1435352,1295176819,718678609,4961044767,8748766107,43334427,426046771,3611661,10504649,4930947637,8750128821,671484374,115079932,4919408834,8742168177,105727811,1201357,4969384873,8764481536,91269,1056700,91323,101006540,54877171,14887511,4945085422,8755930036,4969492486,252438390,2950677483,355628712,285245370,8765525481,4952857356,8732153834,1447680170,8911325541,8914514662,8877874844,4999170850,8767304981,4999698436,4643372977,4916589969,329064557,58537163,71365521,8709231006,4969564197,8766197165,518594,204581338,2097308,30327043,4958034302,8755354839,4961875535,293776,798105338,59338,28172,8756172726,4951853361,8755459794,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
165-lib0-t32-k512-r2c4-u4-b-,ok,ok,0,32,512,2,4,4,-,22700168,22812566,44.888,32768000000,4954071647,8867141605,274864180,507718,30212510,2135047,4962624969,8867872599,1166459,1520361190,1196770971,5006570342,8875082758,34951057,417850200,652619,10154407,4980044027,8873147771,658953534,126918205,4975282919,8871078511,130201109,1060879,4996390545,8879089093,83442,940681,83524,105512356,52223805,13705652,4991359526,8877157999,5012622654,314676067,2990032640,212625949,338275855,8893981949,4971210155,8871736856,1436220038,8913588753,8947674017,8924966075,4978630186,8878532880,4979088570,4592651953,4990627145,326684541,55391450,69710231,8878239368,5022963458,8888783131,507718,274864180,2135047,30212510,4954071647,8867141605,5019396016,330928,800017864,55399,31916,8885422914,4956083836,8867847565,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
166-lib0-t32-k512-r4c2-u1-b-,ok,ok,0,32,512,4,2,1,-,22778669,22808723,44.895,32768000000,5002518920,9186153576,255032258,431769,30070481,2058165,4991924618,9181430910,1125270,958088320,801482222,5039321140,9193614568,6037817,553856208,404407,10042308,4975595427,9172577068,708839993,81112385,5016992161,9188695796,79839098,1005057,5023345991,9195338283,89882,860044,89924,138253029,60739716,17707134,5034713269,9161397433,5010956599,317043979,2820845056,202947233,504636077,9187006707,5015897045,9176892501,1395317885,9303289022,9287564461,9282434665,5061097330,9191908214,5061653574,4668907753,4983667503,319651598,54473237,68522627,9177801223,4981741445,9176986458,431769,255032258,2058165,30070481,5002518920,9186153576,4996083030,289999,801551183,55029,30181,9181221817,5002275104,9183320096,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
167-lib0-t32-k512-r4c2-u2-b-,ok,ok,0,32,512,4,2,2,-,22473741,22593581,45.323,32768000000,4922630477,8735130440,204194183,448345,30553856,2087502,4958203023,8751627040,1146444,719525173,441115009,4971146950,8741732187,6295535,551726367,645849,10094279,4947530871,8747284996,743818952,51217404,4925627301,8745170642,57257770,1158806,4929581882,8740518550,95339,1035939,95453,111389848,57544021,15797439,4937213780,8745040810,4951611716,216898543,3020340260,228062445,379255458,8727380269,4957128468,8731815467,1434369757,8919100827,8903586272,8906575097,4941479703,8742260027,4941870658,4573301889,4927065869,326183315,55764295,69781059,8738816765,4956467434,8749205103,448345,204194183,2087502,30553856,4922630477,8735130440,4935252139,302511,798387755,52337,27355,8721880014,4934835398,8746090549,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
